,Year,GTCBSA,PEHRUSLT,PEDIPGED,PECYC,PEAFEVER,PEAFNOW,Hours Usually Worked,PEERNLAB,Household Income,Household Members,HS or GED,Years of College,Ever in Military,Currently in Military,Union Member,City
62,23,18140,16.94,-0.6,-0.3742857142857143,1.2771428571428571,1.4514285714285715,0.6057142857142858,-0.7228571428571429,13.357142857142858,3.177142857142857,0.19714285714285715,0.29428571428571426,0.05904059040590406,0.0,0.022857142857142857,"Columbus, OH"
63,23,18580,15.703703703703704,-0.4444444444444444,-0.14814814814814814,1.0925925925925926,1.5555555555555556,-0.8518518518518519,-0.8518518518518519,11.648148148148149,3.1481481481481484,0.25925925925925924,0.4444444444444444,0.10256410256410256,0.0,0.018518518518518517,"Corpus Christi, TX"
64,23,19100,19.32711525649567,-0.5709526982011992,-0.28847435043304465,1.3057961359093937,1.4203864090606262,0.32378414390406396,-0.6575616255829447,12.453697534976682,3.435709526982012,0.2045303131245836,0.3357761492338441,0.0444064901793339,0.0,0.0033311125916055963,"Dallas-Fort Worth-Arlington, TX"
65,23,19300,18.33112582781457,-0.5827814569536424,-0.1390728476821192,1.2913907284768211,1.3443708609271523,1.490066225165563,-0.7019867549668874,12.788079470198676,3.198675496688742,0.1986754966887417,0.423841059602649,0.042735042735042736,0.0,0.0,"Daphne-Fairhope-Foley, AL"
66,23,19340,7.914285714285715,-0.41904761904761906,0.12380952380952381,1.438095238095238,1.5142857142857142,1.4095238095238096,-0.7714285714285715,11.733333333333333,2.8476190476190477,0.2761904761904762,0.5333333333333333,0.09090909090909091,0.0,0.0,"Davenport-Moline-Rock Island, IA-IL"
67,23,19380,13.768361581920903,-0.536723163841808,-0.15819209039548024,1.3220338983050848,1.5197740112994351,0.9096045197740112,-0.655367231638418,12.01129943502825,3.0,0.21468926553672316,0.4011299435028249,0.0851063829787234,0.006711409395973154,0.02824858757062147,"Dayton, OH"
68,23,19660,13.352941176470589,-0.2529411764705882,-0.17647058823529413,1.5,1.6647058823529413,0.20588235294117646,-0.6411764705882353,12.211764705882352,2.8,0.3588235294117647,0.4,0.10884353741496598,0.0,0.011764705882352941,"Deltona-Daytona Beach-Ormond Beach, FL"
69,23,19740,19.717557251908396,-0.6778625954198473,-0.33893129770992364,1.369465648854962,1.5145038167938931,0.7572519083969466,-0.6091603053435114,13.74351145038168,3.16793893129771,0.15267175572519084,0.3190839694656489,0.08818011257035648,0.0,0.012213740458015267,"Denver-Aurora-Lakewood, CO"
70,23,19780,18.518691588785046,-0.48598130841121495,-0.3644859813084112,1.2710280373831775,1.397196261682243,-0.3411214953271028,-0.6588785046728972,13.350467289719626,3.3551401869158877,0.24299065420560748,0.308411214953271,0.05454545454545454,0.0,0.009345794392523364,"Des Moines-West Des Moines, IA"
71,23,19820,17.12344398340249,-0.4948132780082988,-0.2603734439834025,1.462655601659751,1.5601659751037344,0.21058091286307054,-0.7271784232365145,12.62136929460581,3.2946058091286305,0.24688796680497926,0.3537344398340249,0.058240396530359353,0.001215066828675577,0.007261410788381743,"Detroit-Warren-Dearborn, MI"
72,23,20100,11.008658008658008,-0.48484848484848486,-0.37662337662337664,1.1904761904761905,1.4155844155844155,0.7359307359307359,-0.7272727272727273,12.35930735930736,3.4675324675324677,0.24242424242424243,0.2857142857142857,0.15730337078651685,0.0,0.0,"Dover, DE"
73,23,20500,16.67361111111111,-0.75,-0.09027777777777778,1.4652777777777777,1.5625,0.2569444444444444,-0.7083333333333334,12.04861111111111,2.6666666666666665,0.1111111111111111,0.4513888888888889,0.06611570247933884,0.0,0.0,"Durham-Chapel Hill, NC"
74,23,20700,20.93548387096774,-0.3387096774193548,-0.016129032258064516,1.6612903225806452,1.7096774193548387,1.6451612903225807,-0.43548387096774194,13.274193548387096,2.6451612903225805,0.3064516129032258,0.46774193548387094,0.05357142857142857,0.0,0.11290322580645161,"East Stroudsburg, PA"
75,23,21140,19.25974025974026,-0.2987012987012987,-0.24675324675324675,1.2987012987012987,1.4155844155844155,1.8831168831168832,-0.4155844155844156,11.922077922077921,3.0779220779220777,0.3246753246753247,0.33766233766233766,0.09836065573770492,0.0,0.0,"Elkhart-Goshen, IN"
76,23,21340,12.666666666666666,-0.5892857142857143,-0.05952380952380952,1.2976190476190477,1.5238095238095237,0.2916666666666667,-0.6785714285714286,9.738095238095237,3.0952380952380953,0.18452380952380953,0.4642857142857143,0.07575757575757576,0.014084507042253521,0.017857142857142856,"El Paso, TX"
77,23,21500,14.02,-0.3,-0.14,1.48,1.58,2.94,-0.4,10.16,2.28,0.34,0.46,0.11627906976744186,0.0,0.0,"Erie, PA"
78,23,21660,13.544,-0.624,0.064,1.568,1.656,-0.344,-0.672,12.792,2.872,0.184,0.504,0.08181818181818182,0.009009009009009009,0.008,"Eugene, OR"
79,23,21780,18.10909090909091,-0.4,0.0,1.3454545454545455,1.4,0.4909090909090909,-0.41818181818181815,10.2,2.709090909090909,0.2909090909090909,0.45454545454545453,0.06818181818181818,0.0,0.01818181818181818,"Evansville, IN-KY"
80,23,22020,20.70926517571885,-0.5782747603833865,0.025559105431309903,1.3099041533546325,1.4408945686900958,0.15335463258785942,-0.7284345047923323,12.482428115015974,2.961661341853035,0.19808306709265175,0.4952076677316294,0.0728744939271255,0.00392156862745098,0.006389776357827476,"Fargo, ND-MN"
81,23,22140,10.32,-0.38666666666666666,-0.16,1.1066666666666667,1.28,0.25333333333333335,-0.84,10.666666666666666,3.48,0.29333333333333333,0.41333333333333333,0.12727272727272726,0.0,0.0,"Farmington, NM"
82,23,22180,13.611764705882353,-0.6,0.4117647058823529,1.3529411764705883,1.5411764705882354,-0.27058823529411763,-0.7647058823529411,10.870588235294118,2.7411764705882353,0.2,0.6588235294117647,0.14285714285714285,0.0,0.011764705882352941,"Fayetteville, NC"
